PID_22,YR_REMODEL_22,RES_FLOOR_22,GROSS_AREA_22,LIVING_AREA_22,BED_RMS_22,FULL_BTH_22,HLF_BTH_22,KITCHEN_22,TT_RMS_22,INT_COND_RANK_22,EXT_COND_RANK_22,OVERALL_COND_RANK_22,BTHRM_STYLE1_RANK_22,BTHRM_STYLE2_RANK_22,KITCHEN_STYLE1_RANK_22,KITCHEN_TYPE_RANK_22,YR_REMODEL_17,RES_FLOOR_17,GROSS_AREA_17,LIVING_AREA_17,BED_RMS_17,FULL_BTH_17,HLF_BTH_17,KITCHEN_17,TT_RMS_17,INT_COND_RANK_17,EXT_COND_RANK_17,OVERALL_COND_RANK_17,BTHRM_STYLE1_RANK_17,BTHRM_STYLE2_RANK_17,KITCHEN_STYLE1_RANK_17,RES_FLOOR_CHG_IND,RES_FLOOR_CHG,GROSS_AREA_CHG_IND,GROSS_AREA_CHG,LIVING_AREA_CHG_IND,LIVING_AREA_CHG,BED_RMS_CHG_IND,BED_RMS_CHG,TT_RMS_CHG_IND,TT_RMS_CHG,FULL_BTH_CHG_IND,FULL_BTH_CHG,HLF_BTH_CHG_IND,HLF_BTH_CHG,KITCHEN_CHG_IND,KITCHEN_CHG,INT_COND_RANK_CHG_IND,INT_COND_RANK_CHG,EXT_COND_RANK_CHG_IND,EXT_COND_RANK_CHG,OVERALL_COND_RANK_CHG_IND,OVERALL_COND_RANK_CHG,BTHRM_STYLE1_RANK_CHG_IND,BTHRM_STYLE1_RANK_CHG,BTHRM_STYLE2_RANK_CHG_IND,BTHRM_STYLE2_RANK_CHG,KITCHEN_STYLE1_RANK_CHG_IND,KITCHEN_STYLE1_RANK_CHG,REMODEL_EVER_FLAG,REMODEL_LAST_5YR
2010747000,2018,2,2082,1266,2,2,0,1,5,3,3,3,3,3,3,1,1980,2,2082,1266,2,1,0,1,5,3,3,3,1,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,,1,2,1,1
2010748000,2002,1,2333,1078,3,2,0,2,7,3,4,3,2,2,2,1,2002,1,2378,1078,3,2,0,2,7,3,4,3,2,2,2,0,0,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010750000,2004,2,2260,1308,2,2,0,1,6,3,3,3,2,3,3,1,2004,2,2260,1308,2,2,0,1,6,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010751000,,1,2395,1330,2,1,0,1,4,3,3,3,2,,2,1,0,1,2965,1330,2,1,0,1,4,3,3,3,2,,2,0,0,0,-570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010752000,,1,3027.6,1657.6,3,2,1,1,7,4,3,3,2,2,2,1,0,1,3666,1658,3,2,1,1,7,4,3,3,2,2,2,0,0,0,-638.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010753000,,1,2208,1172,3,1,1,1,6,3,3,3,1,2,1,1,0,1,2704,1172,3,1,1,1,6,3,3,3,2,2,1,0,0,0,-496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2010756000,1982,1,2227.2,1201.2,4,1,0,1,6,3,3,3,2,,2,1,1982,1,2742,1201,4,1,0,1,6,3,3,3,2,,2,0,0,0,-514.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
2010757000,,1.5,2134.2,1250.2,2,2,0,1,6,3,3,3,1,2,2,1,0,1.5,2319,1250,2,2,0,1,6,3,3,3,1,2,2,0,0,0,-184.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010758001,,1.5,2318,1326,3,2,0,1,8,3,3,3,2,2,2,1,0,1.5,2552,1326,3,2,0,1,8,3,3,3,2,2,2,0,0,0,-234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010760000,,2,2547,1453,2,2,0,1,6,3,3,3,2,2,2,1,0,2,2547,1453,2,2,0,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010761000,,1,1908,888,3,1,0,1,5,3,3,3,1,,1,0,0,1,1908,888,3,1,0,1,5,3,3,3,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010762000,,1.5,1682.1,1071.2,3,2,0,1,6,3,3,3,2,2,2,0,0,1.5,1890,1071,3,2,0,1,6,3,3,3,2,2,2,0,0,0,-207.9,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010763000,,1,2014.4,1142.4,2,1,0,1,5,3,3,3,2,,2,1,0,1,2504,1142,2,1,0,1,5,3,3,3,2,,2,0,0,0,-489.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010764000,,1.5,2451.5,1486.5,3,1,1,1,6,3,3,3,2,2,2,1,0,1.5,2675,1487,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-223.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010766000,1979,1.5,2170.1,1341.1,3,1,1,1,5,3,3,3,2,2,3,1,1979,1.5,2405,1341,3,1,1,1,5,3,3,3,2,2,3,0,0,0,-234.9,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010767000,,1,2876,1332,2,1,1,1,5,3,3,3,3,2,1,1,0,1,2876,1332,2,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,,0,-1,0,0
2010770000,,1,2837,1196,4,2,0,1,7,4,3,3,3,3,2,1,0,1,2837,1196,4,2,0,1,7,4,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010771000,2007,2,2050,1248,3,1,1,1,6,3,3,3,3,3,3,0,2007,2,2050,1248,3,1,1,1,6,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010773000,,2,2934.4,1760,4,3,1,1,8,4,3,3,2,2,2,1,0,2,2956,1760,4,2,1,1,8,4,3,3,2,2,2,0,0,0,-21.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010774000,2018,1,2856.6,1578.6,2,1,1,1,4,3,3,3,3,2,3,1,0,1,2694,1201,2,1,1,1,4,3,3,3,2,2,2,0,0,1,162.6,1,377.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
2010775001,,1.5,2630,1550,3,1,0,1,7,3,3,3,2,,2,1,0,1.5,2840,1550,3,1,0,1,7,3,3,3,2,,2,0,0,0,-210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010775002,,1.5,2119,1275,3,1,0,1,6,3,3,3,2,,2,1,0,1.5,2344,1275,3,1,0,1,6,3,3,3,2,,2,0,0,0,-225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010775003,2015,1.5,2203.2,1387.2,3,2,0,1,6,4,3,3,3,2,3,1,2015,1.5,2486,1387,3,2,0,1,6,4,3,3,3,2,3,0,0,0,-282.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010775004,2004,1.5,2337.6,1489.6,3,2,0,1,7,3,4,4,2,2,3,1,2004,1.5,2568,1490,3,2,0,1,7,3,3,3,2,2,3,0,0,0,-230.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
2010776000,,1,2344,1000,2,1,0,1,5,3,3,3,2,,2,1,0,1,2344,1000,2,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010776001,,1,2336,1140,2,2,0,1,7,3,3,3,2,2,2,1,0,1,2336,1140,2,2,0,1,7,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010776003,2017,1,2648,1240,2,2,0,1,7,3,3,3,2,2,3,1,0,1,2216,1000,2,1,1,1,5,3,3,3,2,2,2,0,0,1,432,1,240,0,0,1,2,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2010776004,,1.5,2609,1392,3,2,0,1,6,3,3,3,3,3,3,1,0,1.5,2873,1392,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-264,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2010776005,,1,2060,960,3,1,0,1,6,3,3,3,2,,2,1,0,1,2060,960,3,1,0,1,6,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010776007,,1,2386.4,1216,3,2,0,2,8,3,3,3,2,2,3,1,0,1,2432,1216,3,2,0,2,8,3,3,3,2,2,3,0,0,0,-45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010776009,,1,1648,800,2,1,0,1,5,3,3,3,2,,2,1,0,1,1648,800,2,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010777020,,2,3836,2416,4,3,1,1,7,4,4,4,3,3,3,1,,2,3836,2416,4,3,1,1,7,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010777030,,2,4071,2444,4,2,1,1,9,4,4,4,3,3,3,1,,2,4203,2444,4,2,1,1,9,4,4,4,3,3,3,0,0,0,-132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010778000,2015,1,2629,1665,4,2,1,1,8,4,3,4,3,3,3,1,2015,1,2664,1665,4,2,1,1,8,4,3,4,3,3,3,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010778020,,1,2040,900,3,1,0,1,6,3,3,3,2,,2,1,0,1,2040,900,3,1,0,1,6,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010778030,,1,1848,864,3,1,0,1,6,3,3,3,2,,2,1,0,1,1848,864,3,1,0,1,6,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010778040,,1,2408,1204,3,1,0,1,6,3,4,3,2,,2,1,0,1,2408,1204,3,1,0,1,6,3,4,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010778050,2015,1,2028,864,3,2,0,1,5,3,3,3,2,3,2,1,0,1,1924,864,3,1,0,1,5,3,3,3,2,,2,0,0,1,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
2010778060,,1,1992,900,2,1,0,1,5,3,3,3,2,,2,1,0,1,1992,900,2,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010778080,,1,1976,1008,3,1,0,1,6,3,3,3,2,,2,1,0,1,2408,1008,3,1,0,1,6,3,3,3,2,,2,0,0,0,-432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010778090,,2,3937.55,2455,5,2,1,1,9,4,3,4,2,2,2,1,,2,3960,2455,4,2,1,1,8,4,4,4,3,3,3,0,0,0,-22.45,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0
2010778100,,2,4184,2724,4,2,1,1,8,4,4,4,3,3,3,1,,2,4184,2724,4,2,1,1,8,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010778110,,2,4065,2605,4,2,1,1,8,4,4,4,3,3,3,1,,2,4065,2605,4,2,1,1,8,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010778120,,2,4133,2605,4,2,1,1,8,4,4,4,3,3,3,1,,2,4133,2605,4,2,1,1,8,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010778130,,2,4367.8,3107.8,4,2,1,1,8,4,4,4,3,3,3,1,,2,5122,3108,4,2,1,1,8,4,4,4,3,3,3,0,0,0,-754.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010778140,,1.5,2628,1536,4,1,0,1,7,3,3,3,2,,2,1,0,1.5,2628,1536,4,1,0,1,7,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010779000,,1,1976,988,2,1,0,1,5,3,3,3,2,,2,1,0,1,1976,988,2,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010779001,2010,1.5,2316.6,1387.2,3,2,0,1,8,4,3,3,2,2,2,1,2010,1.5,2592,1387,3,2,0,1,8,3,3,3,2,2,3,0,0,0,-275.4,1,0.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1,1,0
2010779002,,1,2108,1014,3,1,1,1,6,3,3,3,2,2,2,1,0,1,2108,1014,3,1,1,1,6,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010779003,2004,1,2237.6,1149.6,3,1,1,1,6,4,3,3,3,3,3,1,2004,1,2756,1150,3,1,1,1,6,4,3,3,3,3,3,0,0,0,-518.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010779004,2006,1,3077,1989,4,3,0,1,6,3,3,3,3,3,2,1,2006,1,3077,1989,4,3,0,1,6,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010780000,,1.5,2655.6,1473.6,3,1,1,1,6,3,3,2,2,2,2,1,0,1.5,2886,1474,3,1,1,1,6,3,3,2,2,2,2,0,0,0,-230.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010781000,2018,1.5,2602.4,1376.4,3,2,0,1,6,4,3,4,2,2,3,1,2007,1.5,2714,1376,3,1,0,1,6,4,3,3,3,,2,0,0,0,-111.6,1,0.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,-1,0,,1,1,1,1
2010782000,2008,2,2481,1440,3,3,0,1,6,3,3,3,2,3,3,1,2008,2,2508,1440,3,3,0,1,6,3,3,3,2,3,3,0,0,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010783000,,1.5,2550.8,1444.8,3,1,0,1,6,3,4,3,2,,3,1,0,1.5,2774,1445,3,1,0,1,6,3,4,3,2,,3,0,0,0,-223.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010783010,2009,1.5,2407.6,1224,4,2,0,1,8,4,3,3,3,3,3,1,2009,1.5,2650,1224,4,2,0,1,8,4,3,3,3,3,3,0,0,0,-242.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010783020,,2,3694.4,2102.4,3,2,1,1,6,4,4,4,3,3,3,1,,1.5,3576,1714,3,1,1,1,6,4,4,4,3,3,3,1,0.5,1,118.4,1,388.4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010783040,,2,5899.5,3446,4,3,1,1,10,4,4,4,2,2,2,1,,2,6016,3446,4,3,1,1,10,4,4,4,2,2,2,0,0,0,-116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010783050,,2,3663.2,2483.2,3,3,0,1,9,4,3,3,2,2,2,1,,2,4368,2483,3,2,1,1,9,4,3,4,2,2,2,0,0,0,-704.8,1,0.2,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2010783060,,2,4811,2774,4,3,1,1,9,4,4,4,3,3,3,1,,2,4811,2774,4,3,1,1,9,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010783070,,2,4037,2359,4,2,1,1,8,4,4,4,3,3,3,1,,2,4037,2359,4,2,1,1,8,4,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010784000,2005,2,3194,1980,3,1,0,1,7,4,3,3,2,,3,1,2005,2,3210,1980,3,1,0,1,7,4,3,3,2,,3,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
2010784001,2018,1,1896,1075.2,3,2,0,1,8,4,4,4,3,3,3,1,1990,1,2376,1075,3,1,1,1,7,3,3,3,1,1,1,0,0,0,-480,1,0.2,0,0,1,1,1,1,0,-1,0,0,1,1,1,1,1,1,1,2,1,2,1,2,1,1
2010784002,,1.5,2273.6,1505.6,3,1,0,1,7,3,3,3,2,,3,1,0,1.5,2504,1506,3,1,0,1,7,3,3,3,2,,3,0,0,0,-230.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010784003,,1,1843.2,1075.2,3,1,0,1,6,3,3,3,2,,2,1,0,1,2304,1075,3,1,0,1,6,3,3,3,2,,2,0,0,0,-460.8,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010784004,2005,1.5,2814.6,1711.6,4,2,0,1,8,4,4,4,3,3,3,1,2005,1.5,3045,1712,4,2,0,1,8,4,3,3,3,3,3,0,0,0,-230.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
2010784005,2006,1.5,2319.1,1509.6,3,1,1,1,6,3,3,3,2,2,2,1,2006,1.5,2608,1510,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-288.9,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010784006,2010,1.5,5845,2601,5,3,0,1,8,3,3,3,2,2,1,1,2010,1.5,6100,2601,5,3,0,1,8,3,3,3,2,2,1,0,0,0,-255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010785000,,1,2590.8,2155.8,3,2,0,1,6,3,3,3,1,1,2,1,0,1,2638,2156,3,2,0,1,6,3,3,3,1,1,2,0,0,0,-47.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010788000,,2,3044,1700,3,2,0,1,8,3,3,3,2,2,2,1,0,2,3044,1700,3,2,0,1,8,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010792000,,2,2658,1452,3,2,0,1,7,3,3,3,1,1,2,1,0,2,2658,1452,3,2,0,1,7,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010794000,2014,2,3304,1380,3,2,0,1,7,4,3,3,3,3,3,1,2014,2,3304,1380,3,2,0,1,7,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010795000,2002,2,2800,1824,4,2,0,1,7,3,3,3,2,3,2,1,2002,2,2800,1824,4,2,0,1,7,3,3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010796000,2011,1.5,2125.6,1207.6,3,1,1,1,6,3,4,4,3,2,3,1,2011,1.5,2302,1208,3,1,2,1,6,3,4,4,2,2,3,0,0,0,-176.4,0,-0.4,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2010805000,,1,1682,768,2,1,0,1,4,3,3,3,3,,3,1,0,1,1682,768,2,1,0,1,4,3,2,3,3,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,0
2010806000,1984,1.5,2308.6,1305.6,3,2,0,1,6,4,3,3,2,2,2,1,1984,1.5,2539,1306,3,2,0,1,6,4,3,3,2,2,2,0,0,0,-230.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010807000,2018,1,2584,1523.2,3,2,0,1,9,3,3,3,3,3,4,1,2014,1,3264,1523,2,2,0,1,7,3,3,3,3,3,3,0,0,0,-680,1,0.2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2010808000,2002,2,4065,2496,4,2,1,1,9,4,3,3,2,2,2,1,2002,2,4641,2496,4,2,1,1,9,4,3,3,2,2,2,0,0,0,-576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010809000,2004,1,876,876,2,1,0,1,5,4,3,3,2,,3,1,2004,1,876,876,2,1,0,1,5,3,3,3,2,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,1,0
2010810000,1980,1.5,1609.6,1485.6,4,2,0,1,6,3,3,3,2,2,2,0,1980,1.5,1840,1486,4,2,0,1,6,3,3,3,2,2,2,0,0,0,-230.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010811001,,1,2654.75,1340,3,1,0,1,6,3,3,3,2,,2,1,0,1,2705,1340,3,1,0,1,6,3,3,3,2,,2,0,0,0,-50.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010811002,2014,1.5,2318.4,1414.4,2,1,1,1,6,3,3,3,2,2,2,1,2014,1.5,2568,1414,2,1,1,1,6,3,3,3,2,2,2,0,0,0,-249.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010811003,2006,1.5,3565.5,1930.5,2,1,1,1,6,3,3,3,2,2,3,1,2006,1.5,3813,1931,2,1,1,1,6,3,3,3,2,2,3,0,0,0,-247.5,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010812001,,1,2184.95,1082,3,1,1,1,5,3,3,3,2,2,2,1,0,1,2212,1082,3,1,1,1,5,3,3,3,2,2,2,0,0,0,-27.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010812002,,1,2164,1082,2,1,1,1,6,3,3,3,1,2,2,1,0,1,2164,1082,2,1,1,1,6,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010812003,,1,2164,1082,2,1,0,1,5,3,3,3,2,,2,1,0,1,2164,1082,2,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010812004,,1,2180,1082,3,1,0,1,5,3,3,3,2,,2,1,0,1,2180,1082,3,1,0,1,5,3,3,3,2,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010812005,,1,2204,1082,3,1,0,1,5,3,3,3,1,,1,1,0,1,2204,1082,3,1,0,1,5,3,3,3,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010812011,2003,2,3431,2356,4,2,0,1,9,3,3,3,2,3,3,0,2003,2,3431,2356,4,2,0,1,9,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010812012,,1.5,2201.6,1305.6,3,1,1,1,6,3,3,3,2,2,2,1,0,1.5,2432,1306,3,1,1,1,6,3,3,3,2,2,2,0,0,0,-230.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010813000,2005,1.5,3428.4,1992.4,4,2,1,1,8,3,3,3,2,2,3,1,2005,1.5,3780,1992,4,2,1,1,8,3,3,3,2,2,3,0,0,0,-351.6,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010814000,,1.5,2508.8,1264.8,3,1,0,1,6,3,3,3,1,,1,1,0,1.5,2732,1265,3,1,0,1,6,3,3,3,1,,1,0,0,0,-223.2,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2010815000,,2,2452,1488,3,1,1,1,7,3,3,3,2,2,2,1,0,2,2452,1488,3,1,1,1,7,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010816000,2014,1.5,2156,1224,3,2,0,1,7,4,3,4,3,3,3,1,0,1.5,2372,1224,3,2,0,1,7,4,3,3,3,3,3,0,0,0,-216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2010817000,2012,1.5,2196.3,1305.6,3,2,1,1,6,3,3,3,3,3,2,1,2012,1.5,2454,1306,3,2,1,1,6,3,3,3,3,3,2,0,0,0,-257.7,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010819000,2003,1.5,2689.6,1545.6,3,1,0,1,6,3,3,3,3,,2,1,2003,1.5,2920,1546,3,1,0,1,6,3,3,3,3,,2,0,0,0,-230.4,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
2010820000,,1.5,2028,1224,3,2,0,1,7,4,3,3,2,2,3,1,0,1.5,2244,1224,3,2,0,1,7,4,3,3,2,2,3,0,0,0,-216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
